"code","site","tree","collection_date","collector","species","location","long","lat","transplant_date","status","block","within_block_position","treatment","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","elev_m"
"S05T04P21",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/2/2024","alive","4","A9","cold",7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T05P02",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","alive","2","G11","cold",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P04",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","alive","1","C13","cold",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P08",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","alive","5","A8","cold",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P11",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","alive","4","F5","cold",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P12",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","alive","2","C16","cold",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P13",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","alive","3","C15","cold",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P14",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","alive","1","C2","cold",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P15",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","alive","4","B3","cold",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P18",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","alive","3","A9","cold",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T06P01",5,6,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5938028,-35.61784443,"5/2/2024","alive","4","C10","cold",7.99583339691162,10.8583335876465,44.1395645141602,510.532073974609,21.6000003814697,-3,24.6000003814697,2.41666674613953,14.1333332061768,14.1999998092651,1.63333332538605,1148,132,64,21.1055374145508,357,214,230,349,1389.87512207031
"S05T06P03",5,6,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5938028,-35.61784443,"5/2/2024","alive","3","F8","cold",7.99583339691162,10.8583335876465,44.1395645141602,510.532073974609,21.6000003814697,-3,24.6000003814697,2.41666674613953,14.1333332061768,14.1999998092651,1.63333332538605,1148,132,64,21.1055374145508,357,214,230,349,1389.87512207031
"S05T06P04",5,6,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5938028,-35.61784443,"5/2/2024","alive","2","B13","cold",7.99583339691162,10.8583335876465,44.1395645141602,510.532073974609,21.6000003814697,-3,24.6000003814697,2.41666674613953,14.1333332061768,14.1999998092651,1.63333332538605,1148,132,64,21.1055374145508,357,214,230,349,1389.87512207031
"S05T06P08",5,6,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5938028,-35.61784443,"5/2/2024","alive","1","A7","cold",7.99583339691162,10.8583335876465,44.1395645141602,510.532073974609,21.6000003814697,-3,24.6000003814697,2.41666674613953,14.1333332061768,14.1999998092651,1.63333332538605,1148,132,64,21.1055374145508,357,214,230,349,1389.87512207031
"S05T06P09",5,6,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5938028,-35.61784443,"5/2/2024","alive","5","D7","cold",7.99583339691162,10.8583335876465,44.1395645141602,510.532073974609,21.6000003814697,-3,24.6000003814697,2.41666674613953,14.1333332061768,14.1999998092651,1.63333332538605,1148,132,64,21.1055374145508,357,214,230,349,1389.87512207031
"S05T07P02",5,7,"0/05/2023","BRY","lacrimans","Long Plain",148.5911515,-35.62483876,"5/7/2024","alive","4","D8","cold",8.125,10.9666662216187,44.2204322814941,512.411865234375,21.7999992370605,-3,24.7999992370605,2.51666665077209,14.2833337783813,14.3666667938232,1.75,1159,135,63,22.076099395752,364,213,230,358,1356.31176757812
"S05T07P12",5,7,"0/05/2023","BRY","lacrimans","Long Plain",148.5911515,-35.62483876,"5/7/2024","alive","3","E12","cold",8.125,10.9666662216187,44.2204322814941,512.411865234375,21.7999992370605,-3,24.7999992370605,2.51666665077209,14.2833337783813,14.3666667938232,1.75,1159,135,63,22.076099395752,364,213,230,358,1356.31176757812
"S05T07P16",5,7,"0/05/2023","BRY","lacrimans","Long Plain",148.5911515,-35.62483876,"5/7/2024","alive","1","E15","cold",8.125,10.9666662216187,44.2204322814941,512.411865234375,21.7999992370605,-3,24.7999992370605,2.51666665077209,14.2833337783813,14.3666667938232,1.75,1159,135,63,22.076099395752,364,213,230,358,1356.31176757812
"S05T07P17",5,7,"0/05/2023","BRY","lacrimans","Long Plain",148.5911515,-35.62483876,"5/7/2024","alive","2","G1","cold",8.125,10.9666662216187,44.2204322814941,512.411865234375,21.7999992370605,-3,24.7999992370605,2.51666665077209,14.2833337783813,14.3666667938232,1.75,1159,135,63,22.076099395752,364,213,230,358,1356.31176757812
"S05T07P19",5,7,"0/05/2023","BRY","lacrimans","Long Plain",148.5911515,-35.62483876,"5/7/2024","alive","5","D13","cold",8.125,10.9666662216187,44.2204322814941,512.411865234375,21.7999992370605,-3,24.7999992370605,2.51666665077209,14.2833337783813,14.3666667938232,1.75,1159,135,63,22.076099395752,364,213,230,358,1356.31176757812
"S05T11P01",5,11,"0/05/2023","BRY","lacrimans","Long Plain",148.5865126,-35.62357238,"5/7/2024","alive","5","G12","cold",8.125,10.9666662216187,44.2204322814941,512.411865234375,21.7999992370605,-3,24.7999992370605,2.51666665077209,14.2833337783813,14.3666667938232,1.75,1159,135,63,22.076099395752,364,213,230,358,1356.64794921875
"S05T15P04",5,15,"0/05/2023","BRY","lacrimans","Long Plain",148.5444786,-35.72491793,"5/7/2024","alive","5","B13","cold",8.2708330154419,11.1416664123535,44.3891105651855,515.608459472656,22.2000007629395,-2.90000009536743,25.1000003814697,2.65000009536743,12.3666667938232,14.5500001907349,1.86666667461395,1226,144,63,23.8106899261475,393,216,240,385,1356.4150390625
"S05T15P13",5,15,"0/05/2023","BRY","lacrimans","Long Plain",148.5444786,-35.72491793,"5/7/2024","alive","4","F4","cold",8.2708330154419,11.1416664123535,44.3891105651855,515.608459472656,22.2000007629395,-2.90000009536743,25.1000003814697,2.65000009536743,12.3666667938232,14.5500001907349,1.86666667461395,1226,144,63,23.8106899261475,393,216,240,385,1356.4150390625
"S05T15P17",5,15,"0/05/2023","BRY","lacrimans","Long Plain",148.5444786,-35.72491793,"5/7/2024","alive","1","A6","cold",8.2708330154419,11.1416664123535,44.3891105651855,515.608459472656,22.2000007629395,-2.90000009536743,25.1000003814697,2.65000009536743,12.3666667938232,14.5500001907349,1.86666667461395,1226,144,63,23.8106899261475,393,216,240,385,1356.4150390625
"S05T15P24",5,15,"0/05/2023","BRY","lacrimans","Long Plain",148.5444786,-35.72491793,"5/7/2024","alive","2","E8","cold",8.2708330154419,11.1416664123535,44.3891105651855,515.608459472656,22.2000007629395,-2.90000009536743,25.1000003814697,2.65000009536743,12.3666667938232,14.5500001907349,1.86666667461395,1226,144,63,23.8106899261475,393,216,240,385,1356.4150390625
"S05T15P25",5,15,"0/05/2023","BRY","lacrimans","Long Plain",148.5444786,-35.72491793,"5/7/2024","alive","3","F4","cold",8.2708330154419,11.1416664123535,44.3891105651855,515.608459472656,22.2000007629395,-2.90000009536743,25.1000003814697,2.65000009536743,12.3666667938232,14.5500001907349,1.86666667461395,1226,144,63,23.8106899261475,393,216,240,385,1356.4150390625
"S06T01P03",6,1,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6428842,-35.60067096,"5/7/2024","alive","1","A5","cold",8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1378.4775390625
"S06T01P04",6,1,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6428842,-35.60067096,"5/7/2024","alive","3","F7","cold",8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1378.4775390625
"S06T01P05",6,1,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6428842,-35.60067096,"5/7/2024","alive","4","D11","cold",8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1378.4775390625
"S06T01P06",6,1,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6428842,-35.60067096,"5/7/2024","alive","5","C1","cold",8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1378.4775390625
"S06T01P09",6,1,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6428842,-35.60067096,"5/7/2024","alive","5","A6","cold",8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1378.4775390625
"S06T02P03",6,2,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6445585,-35.60294304,"5/7/2024","alive","4","E16","cold",8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1313.17736816406
"S06T02P10",6,2,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6445585,-35.60294304,"5/7/2024","alive","2","G14","cold",8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1313.17736816406
"S06T02P26",6,2,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6445585,-35.60294304,"5/7/2024","alive","1","F10","cold",8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1313.17736816406
"S06T02P28",6,2,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6445585,-35.60294304,"5/7/2024","alive","3","D8","cold",8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1313.17736816406
"S06T02P29",6,2,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6445585,-35.60294304,"5/7/2024","alive","2","B4","cold",8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1313.17736816406
"S06T02P32",6,2,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.807368,-35.35601803,"5/7/2024","alive","5","G3","cold",9.70416641235352,10.7416667938232,43.6653099060059,507.598876953125,23,-1.60000002384186,24.6000003814697,6.25,15.8999996185303,15.8999996185303,3.43333315849304,1031,111,63,16.2816963195801,300,208,208,294,1194.67761230469
"S06T03P02",6,3,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6627797,-35.60956426,"5/2/2024","alive","4","C9","cold",8.3541669845581,11.3249998092651,44.7628440856934,515.996215820312,22.2000007629395,-3.09999990463257,25.3000011444092,4.94999980926514,12.4333333969116,14.6333332061768,1.93333327770233,1055,117,62,18.2573757171631,318,206,218,310,1311.03161621094
"S06T03P03",6,3,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6627797,-35.60956426,"5/2/2024","alive","5","E14","cold",8.3541669845581,11.3249998092651,44.7628440856934,515.996215820312,22.2000007629395,-3.09999990463257,25.3000011444092,4.94999980926514,12.4333333969116,14.6333332061768,1.93333327770233,1055,117,62,18.2573757171631,318,206,218,310,1311.03161621094
"S06T03P05",6,3,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6627797,-35.60956426,"5/2/2024","alive","3","F14","cold",8.3541669845581,11.3249998092651,44.7628440856934,515.996215820312,22.2000007629395,-3.09999990463257,25.3000011444092,4.94999980926514,12.4333333969116,14.6333332061768,1.93333327770233,1055,117,62,18.2573757171631,318,206,218,310,1311.03161621094
"S06T03P15",6,3,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6627797,-35.60956426,"5/2/2024","alive","2","B12","cold",8.3541669845581,11.3249998092651,44.7628440856934,515.996215820312,22.2000007629395,-3.09999990463257,25.3000011444092,4.94999980926514,12.4333333969116,14.6333332061768,1.93333327770233,1055,117,62,18.2573757171631,318,206,218,310,1311.03161621094
"S06T03P29",6,3,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6627797,-35.60956426,"5/2/2024","alive","1","A16","cold",8.3541669845581,11.3249998092651,44.7628440856934,515.996215820312,22.2000007629395,-3.09999990463257,25.3000011444092,4.94999980926514,12.4333333969116,14.6333332061768,1.93333327770233,1055,117,62,18.2573757171631,318,206,218,310,1311.03161621094
"S06T05P07",6,5,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6387252,-35.5979197,"5/7/2024","alive","2","D6","cold",8.01249980926514,11.2749996185303,44.7420654296875,514.548034667969,21.8999996185303,-3.29999995231628,25.1999988555908,2.41666650772095,14.2166662216187,14.283332824707,1.63333320617676,1101,124,64,19.380443572998,335,212,224,327,1424.67797851562
"S06T05P15",6,5,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6387252,-35.5979197,"5/7/2024","alive","5","F15","cold",8.01249980926514,11.2749996185303,44.7420654296875,514.548034667969,21.8999996185303,-3.29999995231628,25.1999988555908,2.41666650772095,14.2166662216187,14.283332824707,1.63333320617676,1101,124,64,19.380443572998,335,212,224,327,1424.67797851562
"S06T05P26",6,5,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6387252,-35.5979197,"5/7/2024","alive","3","A13","cold",8.01249980926514,11.2749996185303,44.7420654296875,514.548034667969,21.8999996185303,-3.29999995231628,25.1999988555908,2.41666650772095,14.2166662216187,14.283332824707,1.63333320617676,1101,124,64,19.380443572998,335,212,224,327,1424.67797851562
"S06T05P29",6,5,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6387252,-35.5979197,"5/7/2024","alive","1","D11","cold",8.01249980926514,11.2749996185303,44.7420654296875,514.548034667969,21.8999996185303,-3.29999995231628,25.1999988555908,2.41666650772095,14.2166662216187,14.283332824707,1.63333320617676,1101,124,64,19.380443572998,335,212,224,327,1424.67797851562
"S06T05P32",6,5,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6387252,-35.5979197,"5/7/2024","alive","4","C5","cold",8.01249980926514,11.2749996185303,44.7420654296875,514.548034667969,21.8999996185303,-3.29999995231628,25.1999988555908,2.41666650772095,14.2166662216187,14.283332824707,1.63333320617676,1101,124,64,19.380443572998,335,212,224,327,1424.67797851562
"S07T01P06",7,1,"2/17/2024","ZAR + BRY","pauciflora","Namadgi, Mt Franklin Road",148.807368,-35.35601803,"5/7/2024","alive","3","A16","cold",9.70416641235352,10.7416667938232,43.6653099060059,507.598876953125,23,-1.60000002384186,24.6000003814697,6.25,15.8999996185303,15.8999996185303,3.43333315849304,1031,111,63,16.2816963195801,300,208,208,294,1194.67761230469
"S07T01P07",7,1,"2/17/2024","ZAR + BRY","pauciflora","Namadgi, Mt Franklin Road",148.807368,-35.35601803,"5/7/2024","alive","1","F8","cold",9.70416641235352,10.7416667938232,43.6653099060059,507.598876953125,23,-1.60000002384186,24.6000003814697,6.25,15.8999996185303,15.8999996185303,3.43333315849304,1031,111,63,16.2816963195801,300,208,208,294,1194.67761230469
"S07T01P10",7,1,"2/17/2024","ZAR + BRY","pauciflora","Namadgi, Mt Franklin Road",148.807368,-35.35601803,"5/7/2024","alive","5","B12","cold",9.70416641235352,10.7416667938232,43.6653099060059,507.598876953125,23,-1.60000002384186,24.6000003814697,6.25,15.8999996185303,15.8999996185303,3.43333315849304,1031,111,63,16.2816963195801,300,208,208,294,1194.67761230469
"S07T01P13",7,1,"2/17/2024","ZAR + BRY","pauciflora","Namadgi, Mt Franklin Road",148.807368,-35.35601803,"5/7/2024","alive","2","B5","cold",9.70416641235352,10.7416667938232,43.6653099060059,507.598876953125,23,-1.60000002384186,24.6000003814697,6.25,15.8999996185303,15.8999996185303,3.43333315849304,1031,111,63,16.2816963195801,300,208,208,294,1194.67761230469
"S07T01P17",7,1,"2/17/2024","ZAR + BRY","pauciflora","Namadgi, Mt Franklin Road",148.807368,-35.35601803,"5/7/2024","alive","4","E14","cold",9.70416641235352,10.7416667938232,43.6653099060059,507.598876953125,23,-1.60000002384186,24.6000003814697,6.25,15.8999996185303,15.8999996185303,3.43333315849304,1031,111,63,16.2816963195801,300,208,208,294,1194.67761230469
